Timestamp IST,Coin,Side,Closed PnL
21-08-2024 23:42,ETH,BUY,0.0
30-03-2024 22:12,DOGE,SELL,106.25
02-01-2025 16:47,BTC,SELL,1.684785
22-02-2025 01:12,HYPE,BUY,176.434022
07-02-2025 21:54,BTC,BUY,0.0
28-02-2025 19:06,USUAL,BUY,12.3623
05-02-2025 01:23,BTC,SELL,-13.5648
10-04-2025 23:03,FARTCOIN,SELL,0.0
08-12-2024 04:47,DOGE,SELL,0.0
18-04-2025 04:09,HYPE,SELL,0.0
09-04-2025 23:20,BERA,BUY,566.825
09-01-2024 23:58,ETH,BUY,0.0
03-03-2025 19:12,ETH,SELL,0.0
22-11-2024 19:00,kPEPE,BUY,0.0
19-12-2024 11:12,@107,SELL,0.115587
26-04-2025 15:34,MAVIA,BUY,20.35125
23-12-2024 18:19,BTC,SELL,1.483776
11-11-2024 08:28,ETH,SELL,0.0
09-12-2024 02:57,@107,BUY,0.0
30-03-2025 02:18,SOL,BUY,0.0
20-12-2024 04:39,@107,SELL,-34.919364
17-12-2024 00:48,@107,SELL,438.39984
16-11-2024 11:09,ETH,SELL,-7.395
24-02-2025 13:14,HYPE,BUY,0.0
04-02-2025 03:27,HYPE,BUY,0.0
22-04-2025 22:14,SOL,BUY,1.463085
18-01-2025 21:06,HYPE,SELL,0.38099
21-02-2025 16:53,TST,SELL,0.0
26-03-2025 04:21,HYPE,BUY,0.0
11-03-2025 00:50,HYPE,SELL,1.85175
10-03-2025 20:43,HYPE,SELL,944.222048
20-12-2024 21:50,@107,BUY,0.0
06-03-2024 00:23,WIF,BUY,343.46
27-06-2024 01:38,@4,BUY,0.0
25-02-2025 00:53,GRIFFAIN,SELL,69.617208
24-03-2025 16:02,SOL,SELL,48.481221
07-04-2025 20:08,HYPE,SELL,-2.2491
05-12-2024 07:13,SAND,SELL,0.0
07-04-2025 07:26,HYPE,SELL,-15.329893
26-03-2025 18:57,HYPE,BUY,0.0
12-03-2025 01:17,HYPE,SELL,159.722766
08-01-2024 02:22,BTC,SELL,0.3854
14-02-2025 00:31,@107,SELL,9.457525
12-03-2025 00:25,SOL,BUY,85.087488
11-03-2024 06:23,BIGTIME,SELL,18.39292
09-04-2025 10:14,SUI,SELL,242.3122
20-02-2025 00:20,BTC,BUY,0.0
21-04-2025 14:09,BTC,SELL,0.0
12-04-2025 21:31,MELANIA,SELL,0.0
29-11-2024 23:07,@24,SELL,0.0
19-12-2024 11:12,@107,SELL,0.087735
09-04-2025 23:04,ADA,BUY,-262.435904
07-04-2025 20:32,XRP,SELL,0.0
04-12-2024 04:45,@107,SELL,137.443243
04-02-2025 06:32,HYPE,BUY,122.58904
25-02-2025 07:24,HYPE,BUY,0.0
23-04-2025 22:02,MELANIA,BUY,-1.362445
09-03-2025 22:09,SOL,SELL,3.929796
24-02-2025 07:51,HYPE,BUY,0.0
13-03-2025 14:42,HYPE,SELL,12.125325
21-02-2025 01:53,BTC,SELL,0.0
10-12-2024 07:34,AAVE,SELL,0.0
17-12-2024 02:32,FTT,SELL,0.0
09-04-2025 17:29,PAXG,SELL,0.0
07-02-2025 20:05,BTC,BUY,0.0
14-04-2025 02:10,SOL,BUY,13.108
23-01-2025 12:16,PURR/USDC,BUY,0.0
23-04-2025 21:15,BTC,SELL,0.0
26-12-2024 20:06,FTT,SELL,0.0
10-12-2024 14:34,@107,SELL,12.735139
22-01-2025 15:34,ANIME,SELL,0.9386
02-02-2025 09:12,HYPE,BUY,49.79699
03-04-2025 05:25,SOL,BUY,0.0
30-04-2025 15:28,FARTCOIN,SELL,0.0
26-12-2024 09:19,FTT,SELL,0.0
08-01-2025 17:09,SUI,BUY,0.0
22-04-2025 19:07,kBONK,SELL,0.0
06-03-2024 02:02,MYRO,BUY,4.4288
22-11-2024 18:06,kPEPE,SELL,-3.789129
14-04-2025 20:32,BTC,BUY,0.0
21-04-2025 03:54,PAXG,SELL,0.0
29-11-2024 23:56,PURR/USDC,SELL,3.982846
19-12-2024 02:21,PURR,BUY,444.27498
19-02-2025 04:16,HYPE,SELL,0.0
24-02-2025 13:36,HYPE,BUY,0.0
25-03-2025 19:38,BTC,BUY,14.718528
11-02-2025 07:41,DOGE,SELL,0.0
07-02-2025 22:52,JELLY,SELL,87.59
18-12-2024 10:53,@107,BUY,0.0
15-12-2024 20:02,@107,SELL,3.023736
19-04-2025 23:29,BTC,SELL,11.301062
07-03-2025 03:30,BTC,SELL,13.29669
19-04-2025 13:30,HYPE,SELL,0.0
23-02-2025 08:27,FTT,BUY,15.241446
10-04-2025 19:51,ETH,SELL,0.27006
21-02-2025 11:04,DOGE,BUY,42.9226
31-01-2025 02:07,BTC,BUY,0.0
26-03-2025 03:34,HYPE,BUY,0.0
03-03-2025 13:02,@107,BUY,0.0
14-11-2024 07:28,kPEPE,SELL,443.77308
22-04-2025 19:39,TRUMP,SELL,0.0
21-12-2024 21:53,@107,BUY,0.0
04-08-2024 23:37,PURR/USDC,BUY,0.0
09-04-2025 13:52,TRUMP,SELL,0.0
21-02-2025 21:28,ZEREBRO,SELL,6.057756
06-01-2025 10:51,@107,SELL,-4.613789
14-02-2025 08:09,HYPE,BUY,-30.919304
16-04-2025 09:32,HYPE,BUY,-1.233442
31-01-2024 03:30,ETH,BUY,0.0
23-02-2025 15:28,ETH,SELL,0.0
22-12-2024 03:21,HYPE,BUY,0.0
22-04-2025 21:22,BTC,BUY,0.0
10-03-2025 20:47,HYPE,SELL,13.27284
19-04-2025 02:47,@107,SELL,2.457973
25-02-2025 04:59,HYPE,BUY,0.0
20-03-2025 05:39,HYPE,SELL,0.0
04-03-2025 03:27,HYPE,BUY,0.0
14-12-2024 06:52,HYPE,BUY,0.0
25-02-2025 08:26,HYPE,SELL,-46.767105
18-04-2025 06:15,HYPE,BUY,3.233324
25-02-2025 07:24,HYPE,BUY,0.0
07-03-2025 00:00,HYPE,BUY,0.0
16-12-2024 04:55,BTC,SELL,0.0
11-04-2025 13:35,MELANIA,SELL,0.0
27-12-2024 21:16,ME,SELL,0.0
07-01-2025 20:34,BTC,BUY,0.0
19-02-2025 17:36,JELLY,BUY,18.43
05-04-2024 15:05,OP,SELL,5.88
10-03-2025 04:05,SOL,SELL,1.1648
12-03-2025 15:07,HYPE,SELL,10.9125
16-01-2025 04:33,XRP,SELL,0.0
10-01-2024 03:44,ARB,BUY,0.0
19-12-2024 19:29,HBAR,BUY,0.24208
09-04-2025 22:25,FARTCOIN,BUY,-1735.463673
23-04-2025 17:42,@151,SELL,86.014966
03-04-2025 15:30,HYPE,SELL,-105.8464
21-12-2024 00:51,PURR/USDC,SELL,15.408078
08-04-2025 07:49,HYPE,SELL,54.282258
05-03-2025 15:04,HYPE,SELL,109.401222
24-04-2025 05:18,@142,BUY,0.0
20-01-2025 10:34,SOL,SELL,0.0
10-03-2025 20:34,HYPE,BUY,0.0
03-02-2025 11:16,@107,SELL,18.648563
06-08-2024 06:48,@26,SELL,-0.056249
28-02-2025 17:12,@107,SELL,10.18612
18-11-2024 21:11,SOL,SELL,8.9875
11-02-2025 18:46,@107,BUY,0.0
19-12-2024 08:28,@107,BUY,0.0
09-04-2025 21:43,ETH,SELL,0.0
04-01-2025 15:25,BTC,BUY,0.0
22-07-2024 19:36,ZRO,BUY,-0.560306
11-02-2025 07:17,PURR/USDC,SELL,-2.2306
12-01-2025 21:21,PNUT,SELL,8.584862
26-12-2024 17:38,@107,BUY,0.0
13-03-2025 10:20,HYPE,BUY,0.0
11-03-2025 06:18,HYPE,BUY,0.0
11-03-2025 07:02,@107,SELL,-618.098969
03-03-2025 03:21,HYPE,BUY,0.0
25-02-2025 10:06,@107,BUY,0.0
23-04-2025 03:25,BTC,SELL,0.0
02-01-2025 10:04,PURR,SELL,0.0
14-12-2024 00:48,HYPE,BUY,0.0
10-12-2024 20:54,@107,BUY,0.0
24-04-2025 02:50,HYPE,BUY,0.0
25-04-2025 09:18,@153,SELL,0.542014
10-04-2025 20:53,BTC,BUY,0.11598
21-04-2025 14:24,@107,SELL,2.265877
25-02-2025 07:55,FTT,BUY,40.981356
25-02-2025 07:21,HYPE,BUY,27.48832
24-02-2025 18:55,HYPE,SELL,0.094446
15-12-2024 06:34,HYPE,BUY,0.0
30-01-2025 15:48,PURR,BUY,23.00196
18-04-2025 08:32,HYPE,BUY,7.78734
21-01-2025 06:25,XRP,BUY,0.073015
23-04-2025 22:02,MELANIA,BUY,-22.01598
30-01-2025 19:18,HYPE,BUY,2.935723
09-02-2025 05:00,JELLY,BUY,3.050798
23-03-2025 21:36,TRUMP,SELL,4.14207
13-04-2025 03:20,HYPE,SELL,0.0
19-12-2024 13:11,@107,SELL,8.201256
11-03-2025 06:04,HYPE,BUY,0.0
14-02-2025 14:47,HYPE,SELL,0.0
11-03-2025 00:24,SOL,BUY,0.0
23-02-2025 04:42,ZEREBRO,SELL,0.163404
26-02-2025 14:01,@107,BUY,0.0
21-02-2025 21:03,BTC,BUY,0.0
07-04-2025 20:32,XRP,SELL,0.0
24-04-2025 10:54,kPEPE,BUY,17.8991
09-08-2024 12:25,WLD,SELL,0.0
13-04-2025 02:30,BTC,BUY,0.0
29-04-2025 13:13,HYPE,SELL,0.0
02-02-2025 09:16,@107,BUY,0.0
28-02-2025 07:00,LINK,BUY,0.0
14-04-2025 03:01,BTC,BUY,0.0
11-03-2025 06:03,HYPE,BUY,0.0
19-02-2025 10:28,@107,BUY,0.0
31-03-2025 09:49,IP,SELL,11.3141
14-12-2024 05:46,CHILLGUY,BUY,-2.82578
22-04-2025 21:22,FARTCOIN,SELL,0.0
25-02-2025 15:35,HYPE,BUY,0.0
05-03-2025 17:44,ZRO,SELL,0.0
11-12-2024 01:11,HYPE,BUY,0.0
23-12-2024 19:13,@107,BUY,0.0
29-04-2024 00:08,PURR/USDC,SELL,0.0
19-04-2025 08:06,SOL,BUY,312.60792
24-02-2025 18:53,HYPE,SELL,1.075932
18-03-2025 12:11,HYPE,SELL,-0.211242
17-03-2025 10:17,HYPE,SELL,6.212194
12-02-2025 06:22,ETH,SELL,4.1
30-12-2024 07:08,SOL,BUY,25.547964
19-01-2025 18:26,HYPE,BUY,0.0
29-03-2025 16:22,HYPE,BUY,0.0
07-12-2024 12:00,DOT,SELL,0.0
14-02-2025 05:34,HYPE,SELL,31.68994
10-04-2025 19:08,BTC,SELL,0.0
25-02-2025 03:45,HYPE,BUY,0.0
01-05-2025 09:13,@107,BUY,0.0
19-12-2024 20:20,@107,BUY,0.0
18-04-2025 00:10,BTC,SELL,8.01396
28-01-2025 22:46,DOGE,BUY,0.0
17-03-2025 23:09,JELLY,BUY,60.320766
13-04-2025 06:41,HYPE,SELL,0.0
13-12-2024 22:59,HYPE,SELL,5.112855
15-02-2025 10:24,HYPE,BUY,341.513712
19-04-2025 22:17,BTC,BUY,0.0
11-12-2024 04:43,HYPE,SELL,12.37
08-04-2025 17:05,PURR/USDC,BUY,0.0
29-04-2025 01:09,BTC,SELL,79.751856
27-03-2025 22:08,FARTCOIN,BUY,14.61152
21-02-2025 23:35,TAO,SELL,2.54064
11-03-2025 01:41,@107,SELL,-226.197107
19-12-2024 13:19,@107,SELL,9.858426
12-06-2024 20:23,IO,BUY,-413.42796
11-03-2025 08:28,HYPE,SELL,13.46514
19-04-2025 08:23,SOL,SELL,0.0
18-04-2025 08:27,HYPE,BUY,0.175
13-04-2025 11:19,BTC,BUY,0.0
07-04-2025 00:20,BTC,SELL,0.0
20-04-2025 05:49,BTC,BUY,0.0
17-03-2025 06:51,HYPE,SELL,15.483244
19-12-2024 01:48,@107,BUY,0.0
28-02-2025 20:15,HYPE,SELL,0.0
21-07-2024 15:34,ZRO,BUY,-23.524413
22-04-2025 21:22,FARTCOIN,SELL,0.0
03-02-2025 11:19,@107,SELL,15.306366
04-03-2025 11:30,HYPE,BUY,1568.00338
10-12-2024 14:29,@107,SELL,19.686862
05-03-2025 08:10,HYPE,SELL,132.958462
24-04-2025 05:45,@142,BUY,0.0
26-03-2025 19:16,HYPE,SELL,-6.074514
24-02-2025 19:02,HYPE,SELL,0.861284
09-04-2025 05:05,ADA,SELL,0.0
26-12-2024 11:41,@107,SELL,5.121078
22-11-2024 09:08,TIA,BUY,0.0
26-12-2024 22:22,BTC,SELL,0.513918
26-03-2025 19:57,HYPE,SELL,0.0
10-02-2025 22:18,BTC,BUY,0.0
10-03-2024 12:28,ILV,BUY,-16.8116
23-04-2025 10:29,HYPE,SELL,1.818201
14-03-2024 12:56,DOGE,SELL,237.51699
25-02-2025 05:23,HYPE,BUY,0.0
02-02-2025 09:16,@107,BUY,0.0
25-04-2025 08:21,BIO,SELL,2.586822
12-03-2025 15:07,HYPE,SELL,8.48331
03-01-2025 16:37,PURR,SELL,0.0
26-03-2025 19:07,HYPE,BUY,0.0
31-01-2025 05:02,HYPE,SELL,0.0
25-04-2025 05:14,TAO,SELL,0.0
20-04-2025 06:19,HYPE,BUY,2.265006
04-02-2025 18:02,SOL,SELL,0.0
05-03-2025 08:10,HYPE,SELL,300.775
13-03-2025 15:59,HYPE,SELL,0.009954
17-04-2025 11:54,@107,SELL,0.06765
14-02-2025 00:31,@107,SELL,1051.654392
29-04-2025 02:16,SOL,BUY,0.0
26-11-2024 17:10,BTC,SELL,-1.804797
11-03-2025 05:54,HYPE,BUY,0.0
01-05-2025 01:15,@107,SELL,18.743585
07-04-2025 12:21,BTC,BUY,0.0
10-12-2024 22:18,@107,BUY,0.0
20-02-2025 22:27,BTC,BUY,0.0
20-02-2025 03:44,HYPE,SELL,4.63232
21-02-2025 19:22,PENDLE,SELL,7.14512
01-07-2024 00:05,@20,BUY,0.0
05-02-2025 01:25,BTC,SELL,-0.013246
15-12-2024 10:26,@107,BUY,0.0
07-04-2025 16:02,HYPE,BUY,0.0
28-03-2025 15:00,HYPE,BUY,0.0
12-12-2024 20:10,@107,BUY,0.0
10-01-2025 04:09,W,BUY,1.99065
07-02-2025 20:47,BTC,BUY,22.05882
23-03-2025 01:13,MELANIA,BUY,2.474798
14-03-2025 08:10,HYPE,SELL,0.67683
31-01-2025 05:41,JELLY,BUY,4.461588
14-02-2025 00:31,@107,SELL,8.270171
07-04-2025 04:51,HYPE,BUY,0.0
05-03-2025 04:20,HYPE,SELL,160.079511
07-01-2025 20:11,FARTCOIN,BUY,4.781301
15-02-2025 14:09,FTT,SELL,0.0
18-02-2025 11:50,HYPE,SELL,0.0
25-04-2025 13:39,AIXBT,SELL,680.843172
22-03-2025 14:50,JELLY,BUY,166.993045
09-04-2025 06:57,BTC,BUY,0.0
23-04-2025 06:07,kPEPE,BUY,-34.974204
03-02-2025 11:55,@107,SELL,104.000631
28-01-2025 01:20,BTC,BUY,0.0
02-02-2025 06:46,@107,SELL,23.914491
12-03-2025 21:22,HYPE,BUY,0.0
19-04-2025 18:30,BTC,SELL,44.76
18-03-2025 12:29,HYPE,BUY,0.0
13-04-2025 20:54,POPCAT,BUY,7.110656
15-12-2024 10:25,@107,BUY,0.0
07-03-2025 06:24,HYPE,BUY,0.0
07-04-2025 12:24,SOL,BUY,0.0
10-01-2025 04:08,ZRO,BUY,3.695
26-02-2025 01:42,HYPE,SELL,3.286492
03-04-2025 18:59,ETH,SELL,0.0
31-01-2024 04:04,BTC,SELL,0.0
20-02-2025 02:07,HYPE,BUY,0.0
04-02-2025 01:19,GRIFFAIN,SELL,20.049
18-01-2025 11:11,HYPE,BUY,195.043583
25-02-2025 08:47,ETH,BUY,488.041
25-12-2024 19:39,PENGU,SELL,0.0
03-02-2025 00:25,SOL,BUY,0.0
06-06-2024 23:28,TNSR,BUY,2.896491
10-04-2025 03:12,SOL,BUY,503.39281
20-01-2025 04:42,BTC,BUY,0.0
23-04-2025 19:06,POPCAT,BUY,-17.255762
26-12-2024 08:25,@107,SELL,5.682635
12-12-2024 06:29,HYPE,BUY,0.0
25-04-2025 15:17,WLD,SELL,0.0
18-04-2025 04:48,@107,SELL,2.312963
18-04-2025 00:10,BTC,SELL,0.41112
26-02-2025 05:22,HYPE,BUY,0.3662
08-01-2025 19:04,ETH,BUY,81.09478
23-04-2025 08:28,HYPE,BUY,-0.306
18-11-2024 12:43,ETH,SELL,-1.6725
09-03-2025 08:13,SOL,BUY,0.287231
24-02-2025 18:05,@107,BUY,0.0
14-02-2025 10:28,BTC,BUY,0.0
21-02-2025 21:06,HYPE,BUY,20.08559
20-12-2024 04:42,@107,BUY,0.0
21-12-2024 04:58,FTT,SELL,0.0
30-01-2025 04:01,BTC,SELL,240.10829
14-12-2024 03:17,HYPE,BUY,0.0
03-04-2025 19:35,HYPE,BUY,0.0
10-03-2025 21:45,HYPE,BUY,0.0
01-03-2025 06:41,SUI,SELL,1.6416
23-04-2025 04:42,kBONK,BUY,-13.206926
21-02-2025 23:22,TAO,SELL,0.04485
04-04-2025 16:58,ETH,BUY,0.2079
24-02-2025 18:26,HYPE,SELL,16.76
05-04-2025 16:21,HYPE,SELL,9.815
04-03-2025 05:58,SOL,BUY,0.0
23-04-2025 10:09,FARTCOIN,SELL,220.28698
07-04-2025 18:06,HYPE,SELL,7.000976
29-04-2025 01:05,BRETT,SELL,0.0
02-08-2024 00:00,ETH,BUY,0.0
03-04-2025 18:59,ETH,SELL,0.0
06-02-2024 07:02,ETH,BUY,0.0
24-02-2025 18:55,HYPE,SELL,1.026648
12-04-2025 18:53,ETH,BUY,0.858
16-04-2025 23:05,LAYER,SELL,0.0
04-01-2025 00:27,AI16Z,BUY,2.066592
23-03-2025 23:37,FARTCOIN,BUY,11.70066
24-04-2025 19:41,WLD,SELL,0.0
22-12-2024 20:24,@107,BUY,0.0
24-02-2025 14:55,PENDLE,BUY,0.0
02-04-2025 18:30,HYPE,SELL,29.096676
12-02-2025 00:20,HYPE,BUY,23.204974
16-04-2025 22:39,BTC,BUY,0.0
20-12-2024 20:53,@107,SELL,1.335591
06-02-2025 18:19,VINE,BUY,0.0
14-01-2025 01:19,FTT,BUY,35.58358
11-03-2025 06:17,HYPE,BUY,0.0
09-03-2025 12:24,@107,BUY,0.0
03-01-2025 02:29,GRASS,SELL,0.0
15-04-2025 09:04,BTC,SELL,9.9036
18-12-2024 09:54,@107,BUY,0.0
15-12-2024 16:02,PURR/USDC,BUY,0.0
13-04-2025 07:25,HYPE,BUY,22.896288
04-12-2024 03:42,TRX,SELL,0.0
11-03-2025 09:35,SOL,SELL,0.0
23-12-2024 10:29,@107,BUY,0.0
17-06-2024 13:43,ETH,BUY,0.0
05-12-2024 08:40,SUI,SELL,0.0
04-02-2025 18:58,HYPE,SELL,0.0
10-04-2025 00:16,SOL,BUY,93.22381
04-02-2025 20:47,BTC,BUY,0.0
29-03-2025 04:18,HYPE,SELL,0.054285
04-02-2025 13:11,ARB,BUY,0.0
07-03-2025 06:40,HYPE,SELL,7.482475
23-04-2025 03:24,POPCAT,SELL,0.0
04-03-2025 17:44,@107,BUY,0.0
13-03-2025 16:53,HYPE,BUY,0.0
14-02-2025 23:00,HYPE,SELL,28.302536
11-03-2025 22:54,HYPE,SELL,-4.023166
03-01-2025 00:49,AI16Z,SELL,0.0
08-04-2025 21:34,HYPE,BUY,0.0
11-03-2025 23:43,JELLY,BUY,14.692801
14-02-2025 00:39,@107,BUY,0.0
27-05-2024 19:21,W,SELL,0.0
22-04-2025 21:06,FARTCOIN,SELL,0.0
29-04-2025 17:20,HYPE,BUY,2.945403
29-01-2025 03:04,@107,BUY,0.0
25-02-2025 05:41,HYPE,BUY,0.0
07-04-2025 20:44,XRP,BUY,542.11542
14-12-2024 05:24,HYPE,SELL,3.823716
15-12-2024 17:37,@107,BUY,0.0
19-12-2024 10:48,@107,SELL,-6.494674
28-04-2025 23:16,BTC,BUY,0.0
09-01-2025 23:51,HYPE,BUY,0.0
14-04-2025 20:32,BTC,BUY,0.0
03-03-2025 12:25,ETH,BUY,45.8986
30-11-2024 11:43,ETH,SELL,0.0
24-02-2025 13:49,HYPE,BUY,0.0
23-01-2025 05:55,FARTCOIN,SELL,0.0
07-02-2025 06:11,@107,BUY,0.0
27-03-2025 01:51,BTC,SELL,196.68
25-02-2025 15:39,HYPE,BUY,0.0
28-01-2025 14:31,HYPE,SELL,0.095816
31-07-2024 11:47,TNSR,SELL,0.0
27-03-2025 17:26,MELANIA,SELL,0.0
05-02-2025 01:42,BTC,BUY,0.0
25-04-2025 21:22,BTC,SELL,0.0
13-03-2025 13:09,HYPE,BUY,0.0
24-04-2025 00:45,TAO,BUY,1.141665
18-12-2024 22:09,HYPE,BUY,0.0
01-02-2025 01:24,MELANIA,SELL,0.0
19-12-2024 01:39,kPEPE,SELL,457.26639
03-04-2025 13:18,HYPE,BUY,0.0
19-12-2024 11:16,@107,BUY,0.0
20-04-2025 14:41,HYPE,BUY,0.302616
17-12-2024 11:49,FTT,SELL,0.0
23-04-2025 03:19,BTC,BUY,-24.699168
03-04-2025 03:40,BTC,BUY,0.0
18-04-2025 08:32,HYPE,BUY,0.18315
25-02-2025 04:59,HYPE,BUY,0.0
14-02-2025 00:31,@107,SELL,428.928956
07-03-2025 03:30,BTC,BUY,0.0
19-12-2024 08:25,@107,BUY,0.0
24-01-2025 15:22,BTC,BUY,0.0
16-10-2024 22:08,BTC,BUY,0.0
11-12-2024 10:05,@107,SELL,6.527708
23-04-2025 01:08,kPEPE,BUY,-8.155884
05-03-2025 12:55,@107,SELL,4.036864
10-03-2025 14:44,AAVE,SELL,0.0
29-11-2024 13:02,@107,BUY,0.0
29-01-2025 03:03,@107,BUY,0.0
08-03-2024 20:34,kPEPE,SELL,10.48864
21-11-2024 21:11,kPEPE,BUY,0.0
24-12-2024 19:08,HYPE,SELL,0.0
09-04-2025 17:30,ETH,SELL,24.1017
09-12-2024 23:19,SUSHI,BUY,52.495949
20-02-2025 21:00,KAITO,SELL,134.219172
19-12-2024 04:13,@107,BUY,0.0
11-03-2025 05:55,HYPE,BUY,0.0
25-02-2025 22:16,HYPE,SELL,0.0282
15-12-2024 17:20,PURR/USDC,BUY,0.0
12-03-2025 01:12,HYPE,SELL,1268.678093
27-01-2025 13:16,DOGE,BUY,0.0
28-02-2025 09:10,VIRTUAL,BUY,274.584576
23-12-2023 01:38,TIA,SELL,24.6974
22-01-2025 09:43,HYPE,SELL,0.0
27-02-2025 01:47,HYPE,BUY,75.994715
19-04-2025 18:30,BTC,SELL,83.99396
04-03-2025 11:34,HYPE,SELL,149.065065
30-04-2025 02:17,SOL,BUY,0.0
15-03-2024 19:30,kPEPE,BUY,99.074768
26-03-2025 10:10,HYPE,SELL,-0.146692
30-01-2025 03:15,HYPE,SELL,0.0
05-01-2025 14:15,FARTCOIN,BUY,0.653356
11-12-2024 20:20,@107,SELL,303.9798
19-12-2024 11:12,@107,SELL,0.150402
08-01-2025 21:40,SUSHI,SELL,0.0
24-02-2025 18:46,HYPE,SELL,-0.330642
07-04-2025 14:35,HYPE,SELL,-678.363204
24-02-2025 18:57,HYPE,SELL,0.171606
05-04-2025 05:57,HYPE,BUY,0.0
06-03-2024 17:18,WIF,BUY,41.22
14-02-2025 08:09,HYPE,BUY,-0.505791
26-03-2025 19:31,HYPE,SELL,0.0
21-02-2025 10:30,JTO,BUY,0.0
06-03-2025 23:50,HYPE,BUY,0.0
04-03-2025 07:36,MELANIA,BUY,36.45312
04-12-2024 06:58,TRX,BUY,-0.01704
19-01-2025 18:41,HYPE,BUY,0.0
10-03-2025 04:40,HYPE,BUY,0.0
11-02-2025 17:47,BTC,BUY,0.0
28-04-2025 09:17,HYPE,SELL,4.829682
11-03-2025 05:55,HYPE,BUY,0.0
23-03-2025 23:46,@107,BUY,0.0
15-03-2025 03:16,HYPE,BUY,19.72179
17-02-2025 19:39,APE,SELL,0.0
23-12-2024 20:40,@107,BUY,0.0
19-12-2024 08:10,SUI,BUY,0.0
07-03-2025 00:01,HYPE,BUY,0.0
12-04-2025 00:17,BTC,BUY,0.0078
29-04-2025 00:35,BTC,BUY,0.0
29-03-2025 19:01,HYPE,SELL,41.364804
02-02-2025 01:45,PURR/USDC,BUY,0.0
13-04-2025 11:19,BTC,BUY,0.0
17-03-2025 00:55,MAVIA,SELL,50.086548
13-02-2025 02:47,BTC,BUY,0.0
05-03-2025 14:55,HYPE,SELL,1.18053
11-03-2025 06:03,HYPE,BUY,0.0
24-04-2025 06:14,BTC,SELL,-1.49604
13-01-2025 08:19,FARTCOIN,SELL,13.5771
29-12-2024 05:19,HYPE,SELL,0.0
05-03-2025 08:10,HYPE,SELL,139.489182
04-02-2025 00:09,BTC,BUY,0.0
23-04-2025 19:31,BTC,BUY,-41.281965
05-03-2025 08:10,HYPE,SELL,39.271792
06-02-2025 10:52,MELANIA,SELL,0.0
23-04-2025 05:46,HYPE,BUY,0.0
29-03-2025 00:49,HYPE,BUY,0.0
08-01-2025 05:21,ZEREBRO,SELL,0.87244
18-01-2025 22:11,BTC,BUY,0.0
11-08-2024 20:22,@8,BUY,0.0
25-06-2024 07:23,@4,SELL,0.0
20-01-2025 03:11,ONDO,SELL,28.9542
24-01-2025 04:29,BTC,SELL,0.582776
07-04-2025 19:14,FARTCOIN,SELL,0.0
21-03-2025 19:57,HYPE,SELL,18.05322
07-04-2025 12:24,SOL,BUY,0.0
18-03-2025 06:58,MELANIA,SELL,0.0
04-02-2025 08:01,HYPE,SELL,0.0
19-01-2025 10:06,TRUMP,SELL,0.0
21-12-2024 12:21,BADGER,SELL,0.0
12-04-2025 18:39,ETH,SELL,0.0
09-04-2025 20:03,BTC,SELL,82.4
23-11-2024 18:38,WLD,SELL,0.0
14-04-2025 01:10,BTC,BUY,0.0
28-01-2025 13:17,@107,SELL,11.305248
21-02-2025 12:36,HYPE,SELL,0.0
13-12-2024 02:15,@107,SELL,24.226382
19-12-2024 06:21,HYPE,BUY,0.0
04-03-2025 10:22,HYPE,BUY,0.0
07-01-2025 21:49,ZEREBRO,BUY,721.695198
30-04-2025 02:15,BTC,BUY,0.0
08-03-2025 20:16,HYPE,SELL,0.6468
16-02-2025 21:12,CAKE,BUY,-0.8362
08-04-2025 15:32,HYPE,BUY,0.0
09-04-2025 10:16,ADA,SELL,0.0
29-03-2025 12:59,@107,SELL,-169.567793
31-01-2024 03:44,BTC,BUY,-0.004914
03-02-2025 04:56,ETH,BUY,0.0
27-11-2024 20:41,BTC,SELL,-77.067742
01-01-2024 09:10,LINK,SELL,-70.797216
16-12-2024 20:25,@107,SELL,206.32568
03-04-2025 04:14,HYPE,BUY,0.0
22-01-2025 04:33,@107,BUY,0.0
04-04-2025 19:49,OP,SELL,0.0
16-12-2024 05:32,HYPE,BUY,0.0
10-01-2025 05:28,BTC,SELL,0.0
19-12-2024 13:14,@107,SELL,2.066808
19-03-2025 19:37,HYPE,SELL,4.0887
25-01-2025 23:40,MELANIA,BUY,-72.667408
28-12-2024 20:51,BADGER,SELL,0.0
23-04-2025 05:42,HYPE,BUY,0.0
27-11-2024 20:57,kPEPE,SELL,5.158635
17-02-2024 00:54,ALT,SELL,11.12412
20-02-2025 01:29,HYPE,SELL,361.563543
09-03-2025 03:47,BNB,BUY,0.0
02-08-2024 21:52,ETH,BUY,0.0
20-02-2025 06:43,BTC,SELL,0.178871
21-02-2025 16:56,TST,BUY,-2.471
10-01-2025 09:01,HYPE,SELL,0.0
05-03-2025 15:04,HYPE,SELL,1.210125
01-04-2025 08:41,HYPE,SELL,2.586038
31-01-2025 18:48,TNSR,BUY,0.258218
21-07-2024 07:00,ZRO,BUY,-48.968625
25-01-2025 11:38,JUP,BUY,0.0
08-12-2024 19:05,@107,SELL,10.601038
15-02-2025 00:53,HYPE,SELL,1.42275
19-04-2025 17:35,HYPE,SELL,0.0
25-02-2025 04:04,ETH,SELL,0.0
30-01-2025 01:54,BTC,SELL,71.726622
23-04-2025 22:00,MELANIA,BUY,78.906044
